customer_id,signup_date,location,device_os,referral_source,funnel_stage_reached,order_value,discount_used,last_active_timestamp,session_duration_seconds
CUST-00724,2024-10-19,Chicago;United States,MOBILE-ANDROID,google search, Viewed,,no,2024-10-20T01:52:58,1756
CUST-00135,2024-02-08,Sydney;Australia,mobile-ios,Instagram Ads,Purchased ,USD 177.34,FALSE,2024-02-27T12:45:58,
CUST-01511,2024-04-20,London;United Kingdom,Mobile-Android, Facebook Ads,VIEWED,NULL,N,04/30/2024 04:37 PM,1430
CUST-01689,13/06/2024,Melbourne;Australia,desktop-windows,Affiliate,Added to cart ,NULL,0,2024-06-23T04:36:12,
 CUST-01531,23/05/2024,Berlin;Germany,Mobile-Android,Direct,viewed,,false,07/06/2024 03:35,876
CUST-00238,01/21/2024,Dublin;Ireland,Desktop-Windows,Google Search,Added to Cart,n/a,0,05/02/2024 18:36,1237
CUST-00324,29/04/2024,London;United Kingdom,Mobile-Android,Facebook Ads,added to cart,NULL,0,04/30/2024 09:34 AM,449
CUST-00888,12/30/2024,london;United Kingdom,Mobile-iOS,referral,Added to Cart,NULL,0,2025-01-06T23:26:48,768
CUST-00031,2024-05-20,Los Angeles;United States,MOBILE-ANDROID,instagram ads,Added to Cart,N/A,No,2024-05-25T14:00:54,146
CUST-01779,"Jul 18, 2024",Birmingham;United Kingdom,Mobile-Android,direct,Added to cart ,NULL,false,18/07/2024 19:34,623
CUST-01554,17/12/2024,Berlin;Germany,Desktop-macOS,Google  Search,Added to Cart,,No,12/22/2024 10:27 AM,1794
CUST-00629,03/12/2024,New York;United States,Tablet-Android,Email  Campaign,ADDED TO CART,,,2024-03-30T22:23:56,962
CUST-00344,2024-08-26,Paris;France,Mobile-Android,Instagram Ads,Added to Cart,n/a,FALSE,08/27/2024 09:49 PM,
CUST-01427,21-Apr-2024,Chicago;United States,Tablet-iPadOS,Google  Search,viewed,,no,2024-05-03T14:54:17,343
CUST-00674,07/19/2024,Dublin;Ireland,Tablet-iPadOS,Email Campaign,CHECKOUT,NULL,0,26/07/2024 19:46,966
CUST-01362,"Jan 01, 2024",Sydney;Australia,Mobile-iOS,DIRECT, Viewed,N/A,,01/06/2024 04:51 AM,25
CUST-00477,22/09/2024,london;United Kingdom,MOBILE-ANDROID,referral,Viewed,NULL,no,27/09/2024 01:21,155
CUST-00831,2024-05-31,Sydney;Australia,Mobile-Android,Email  Campaign,added to cart,NULL,false,08/06/2024 03:55,235
CUST-01782,2024-08-08,Birmingham;United Kingdom,Desktop-macOS,Affiliate,added to cart,N/A,N,2024-08-25 02:47:21,525
cust-01003,21/01/2024,Los Angeles;United States,Desktop-macOS,Instagram Ads,viewed,,No,2024-01-23 20:33:39,156
CUST-00009,2024-09-07,Toronto;Canada,Desktop-Windows,Instagram Ads,Added to Cart,,false,2024-09-17 08:42:32,272
CUST-00246,13/02/2024,Toronto;Canada,MOBILE-ANDROID,direct,viewed,N/A,No,02/18/2024 04:05 AM,1652
CUST-01595,06/07/2024,Birmingham;United Kingdom,Desktop-Windows,Affiliate,VIEWED,N/A,false,2024-06-21 16:33:55,1670
 CUST-00719,26/06/2024,Melbourne;Australia,Tablet-iPadOS,Google  Search,Purchased ,USD 29.04,false,07/07/2024 01:10 AM,1099
CUST-00136,01/09/2024,Dublin;Ireland,Desktop-Windows,Facebook Ads,Added to cart ,N/A,N,2024-01-29 09:16:31,1284
CUST-01566,02-Jul-2024,Paris;France,Tablet-iPadOS,Referral,ADDED TO CART,,no,20/07/2024 14:59,119
CUST-00140,15-Oct-2024,toronto;Canada,Tablet-Android,email campaign,Added to Cart,n/a,N,2024-10-17T10:45:19,1254
CUST-00412,16/02/2024,New York;United States,Mobile-Android,affiliate ,Viewed,n/a,0,2024-03-06 10:27:01,1667
CUST-01308,2024-10-31,Leeds;United Kingdom,Tablet-iPadOS,email campaign,Viewed,N/A,No,2024-11-08T19:45:53,1001
CUST-00105,08/25/2024,manchester;United Kingdom,Desktop-macOS,email campaign,VIEWED,NULL,No,09/10/2024 12:25 PM,510
CUST-00420,26-Jan-2024,Sydney;Australia,Desktop-Windows,Google Search,Checkout,,false,2024-02-06T19:36:04,1709
CUST-00369,16-Jun-2024,New York;United States,mobile-ios,affiliate , Viewed,,N,2024-06-26 15:48:37,1673
CUST-01148,04/11/2024,Melbourne;Australia,desktop-windows,Facebook Ads, Checkout ,NULL,no,09/11/2024 07:44,1445
CUST-00909,2024-09-02,manchester;United Kingdom,Desktop-Windows,google search,VIEWED,NULL,No,2024-09-21T07:45:11,214
CUST-01459,2024-07-28,Sydney;Australia,Tablet-Android,Instagram Ads,Purchased,$430.83,TRUE,2024-07-29 06:26:18,1177
CUST-00122,"Nov 06, 2024",Dublin;Ireland,Tablet-iPadOS,Affiliate,viewed,N/A,false,2024-11-22 15:36:11,755
CUST-00417,2024-06-19,Birmingham;United Kingdom,Desktop-Windows,referral,CHECKOUT,NULL,false,2024-06-20 05:22:40,923
CUST-01066,26/03/2024,London;United Kingdom,MOBILE-ANDROID,Affiliate,Added to Cart,NULL,no,2024-04-10 22:48:51,1749
CUST-01084,16/05/2024,manchester;United Kingdom,Tablet-iPadOS,email campaign,PURCHASED,328.64,Yes,05/18/2024 11:26 AM,1721
CUST-00808,2024-04-19,Toronto;Canada,Desktop-macOS,affiliate , Viewed,NULL,no,04/05/2024 11:11,1165
CUST-00737,31-Mar-2024,Berlin;Germany,Tablet-Android,Email Campaign,VIEWED,n/a,,11/04/2024 19:57,1045
CUST-01454,13/09/2024,London;United Kingdom,desktop-windows, Facebook Ads,ADDED TO CART,NULL,FALSE,27/09/2024 06:37,1569
CUST-00249,"Jun 18, 2024",Melbourne;Australia,Desktop-macOS,Email Campaign,Checkout,n/a,,06/07/2024 08:28,1517
CUST-00619,05/02/2024,Chicago;United States,Tablet-iPadOS,Google Search, Viewed,NULL,no,05/02/2024 16:04,364
CUST-00491,08/31/2024,Melbourne;Australia,Desktop-Windows,FACEBOOK ADS,added to cart,,,2024-09-14T19:57:19,805
CUST-00302,28/05/2024,manchester;United Kingdom,Desktop-macOS,FACEBOOK ADS,Added to cart ,n/a,N,2024-06-06T02:21:24,291
CUST-00807,06-Sep-2024,Paris;France,Mobile-iOS, Facebook Ads,Viewed,,N,2024-09-26 02:30:46,745
CUST-00294,06/02/2024,Berlin;Germany,Mobile-Android,DIRECT,Viewed,n/a,FALSE,2024-02-21T20:28:35,134
CUST-00541,01/25/2024,toronto;Canada,mobile-ios,Email  Campaign, Viewed,NULL,FALSE,01/27/2024 11:13 PM,-66
CUST-00862,29-Mar-2024,Dublin;Ireland,Mobile-Android,Google Search,viewed,,0,2024-04-09 12:07:17,1557
CUST-00286,08/25/2024,LONDON;United Kingdom,mobile-ios,facebook ads,purchased,98.60,N,27/08/2024 15:09,521
CUST-00861,02/27/2024,Paris;France,Mobile-iOS,Email Campaign,viewed,n/a,No,2024-03-17T03:05:55,987
CUST-01107,2024-03-10,Los Angeles;United States,Desktop-macOS,DIRECT,Added to cart ,n/a,,22/03/2024 23:26,1230
CUST-01438,04/20/2024,London;United Kingdom,mobile-ios,email campaign,added to cart,n/a,,04/26/2024 10:56 PM,303
CUST-01691,09/12/2024,Manchester;United Kingdom,Mobile-iOS,Email Campaign,Added to Cart,n/a,false,2024-10-01T00:36:46,254
CUST-00618,10/09/2024,Leeds;United Kingdom,Desktop-macOS,Email Campaign,VIEWED,,N,2024-09-14T05:29:22,1423
cust-01034,"Jan 30, 2024",Sydney;Australia,desktop-windows, Facebook Ads,Checkout,,N,2024-02-08T21:41:05,531
CUST-00256,2024-01-10,Leeds;United Kingdom,Tablet-iPadOS,Referral,viewed,N/A,,19/01/2024 04:19,387
CUST-00918,08-Jun-2024,LONDON;United Kingdom,Tablet-Android,affiliate ,VIEWED,n/a,N,2024-06-27T22:01:56,875
CUST-01648,31/08/2024,LONDON;United Kingdom,MOBILE-ANDROID,Email  Campaign,Viewed,NULL,no,09/19/2024 03:11 PM,1243
CUST-01436,04/18/2024,LONDON;United Kingdom,Tablet-iPadOS,Email Campaign,VIEWED,NULL,no,2024-04-21T07:55:53,800
CUST-01498,23/12/2024,manchester;United Kingdom,Desktop-Windows,direct,Added to cart ,NULL,FALSE,27/12/2024 12:39,1111
CUST-00596,05/17/2024,Los Angeles;United States,desktop-windows,Instagram Ads,Added to Cart,,N,05/21/2024 05:58 AM,1533
CUST-01185,2024-04-08,Los Angeles;United States,Mobile-Android,facebook ads,added to cart,,no,2024-04-23T21:39:49,1178
 CUST-00066,15-Mar-2024,new york;United States,mobile-ios, Facebook Ads,Viewed,N/A,N,22/03/2024 19:43,
CUST-01083,27/12/2024,Berlin;Germany,Desktop-Windows,Direct,Viewed,,FALSE,10/01/2025 11:17,1227
CUST-00341,10/11/2024,Sydney;Australia,mobile-ios,Email Campaign,viewed,N/A,N,2024-10-13 02:00:09,1362
CUST-00465,23/05/2024,Paris;France,Desktop-macOS,email campaign, Viewed,n/a,No,06/06/2024 06:43 PM,1242
CUST-01220,2024-04-21,Leeds;United Kingdom,Tablet-Android,referral,Purchased,USD 266.48,0,2024-05-09 18:14:09,1195
CUST-00187,17/07/2024,London;United Kingdom,Desktop-macOS,Instagram Ads,ADDED TO CART,,,07/27/2024 10:50 AM,341
CUST-01372,"Apr 10, 2024",LONDON;United Kingdom,Desktop-Windows,Direct,VIEWED,N/A,FALSE,2024-04-15T21:54:36,808
CUST-01764,"Feb 27, 2024",Melbourne;Australia,MOBILE-ANDROID, Facebook Ads,viewed,n/a,,08/03/2024 00:20,1495
CUST-00986,10/19/2024,toronto;Canada,Tablet-iPadOS,facebook ads,VIEWED,N/A,0,11/01/2024 12:03 PM,339
CUST-00337,24/06/2024,Birmingham;United Kingdom,Mobile-Android,affiliate ,Viewed,NULL,no,2024-07-06 15:49:32,846
CUST-00708,03/09/2024,Los Angeles;United States,desktop-windows,Direct,Checkout,N/A,FALSE,13/03/2024 09:33,1700
CUST-00004,"Jul 13, 2024",Toronto;Canada,mobile-ios,Email  Campaign,Added to Cart,N/A,FALSE,28/07/2024 23:07,1325
CUST-01269,27-May-2024,Birmingham;United Kingdom,Mobile-Android,referral,Added to cart ,,0,06/05/2024 09:13 AM,
CUST-01417,30-Jan-2024,Los Angeles;United States,Desktop-macOS,referral, Viewed,N/A,0,17/02/2024 11:18,922
CUST-01019,12-Sep-2024,Manchester;United Kingdom,mobile-ios,Direct,purchased, $83.47 ,false,2024-09-15 02:23:00,1394
CUST-01680,"Feb 03, 2024",Birmingham;United Kingdom,Mobile-Android,Referral,Purchased ,259.00,1,21/02/2024 07:10,1389
CUST-00437,"Aug 25, 2024",Sydney;Australia,Mobile-iOS, Facebook Ads, Checkout ,NULL,N,2024-09-12T13:23:40,1181
CUST-00279,2024-07-22,Manchester;United Kingdom,Desktop-Windows,Google Search,Added to cart ,n/a,No,07/28/2024 01:04 AM,1093
CUST-00237,08-May-2024,Melbourne;Australia,MOBILE-ANDROID,Email  Campaign,viewed,N/A,no,17/05/2024 20:23,370
CUST-01563,09/23/2024,New York;United States,desktop-windows,Email  Campaign,Added to Cart,N/A,false,2024-10-05T18:23:43,234
CUST-00569,07-Dec-2024,Los Angeles;United States,Desktop-macOS, Facebook Ads,ADDED TO CART,n/a,,2024-12-26 18:58:46,319
CUST-00483,11-Feb-2024,LONDON;United Kingdom,mobile-ios,referral,ADDED TO CART,NULL,FALSE,21/02/2024 14:08,1437
CUST-00142,"May 17, 2024",manchester;United Kingdom,desktop-windows,email campaign, Checkout ,n/a,,2024-05-22 23:36:54,934
CUST-01505,12/24/2024,Toronto;Canada,Tablet-iPadOS,affiliate ,ADDED TO CART,,,01/04/2025 02:13 AM,64
cust-01789,07/10/2024,LONDON;United Kingdom,Mobile-iOS,Direct,Checkout,,false,07/22/2024 01:08 AM,1146
CUST-01193,12/21/2024,Sydney;Australia,Tablet-Android,Instagram Ads,checkout,,false,07/01/2025 16:01,1440
CUST-01770,2024-02-26,Chicago;United States,desktop-windows,FACEBOOK ADS,Added to cart ,N/A,FALSE,03/02/2024 02:00 PM,1298
CUST-00571,07/30/2024,manchester;United Kingdom,MOBILE-ANDROID,Direct,Added to cart ,N/A,0,2024-08-01T15:54:31,1676
CUST-00601,"Jul 04, 2024",Manchester;United Kingdom,Tablet-iPadOS,Facebook Ads,Added to Cart,N/A,false,2024-07-13T05:34:19,938
CUST-00486,01/04/2024,new york;United States,Mobile-Android,Email  Campaign,VIEWED,,,07/04/2024 13:04,93
CUST-01074,29/02/2024,New York;United States,mobile-ios,Facebook Ads,Added to cart ,NULL,0,2024-03-08 02:32:33,
CUST-01729,2024-11-08,Berlin;Germany,Mobile-Android,email campaign,VIEWED,n/a,0,2024-11-28 15:14:42,1648
CUST-00932,"Nov 25, 2024",Leeds;United Kingdom,Mobile-Android,email campaign,Viewed,,,01/12/2024 05:25,1123
 CUST-01032,27-Jun-2024,Toronto;Canada,Tablet-iPadOS,direct,VIEWED,NULL,N,2024-07-02 03:21:29,1389
CUST-00877,25/07/2024,Chicago;United States,Desktop-macOS,Direct,added to cart,NULL,FALSE,2024-08-13T00:32:29,1168
CUST-00914,"Jan 22, 2024",Leeds;United Kingdom,Mobile-iOS,affiliate ,ADDED TO CART,n/a,0,2024-02-07 00:19:28,189
CUST-01757,2024-07-26,London;United Kingdom,desktop-windows,Facebook Ads,CHECKOUT,N/A,N,2024-08-10 09:56:21,827
CUST-00371,26-Dec-2024,London;United Kingdom,Tablet-iPadOS,DIRECT, Viewed,N/A,,01/14/2025 06:43 AM,17
CUST-01695,"Nov 01, 2024",LONDON;United Kingdom,MOBILE-ANDROID,referral,Purchased, $286.79 ,0,11/10/2024 02:37 PM,435
CUST-00705,09/19/2024,Paris;France,MOBILE-ANDROID,affiliate ,viewed,n/a,,2024-10-09 17:03:28,1583
CUST-00556,"Apr 17, 2024",LONDON;United Kingdom,Mobile-Android,Google Search,Viewed,,FALSE,08/05/2024 12:16,217
CUST-00098,17-Oct-2024,manchester;United Kingdom,Tablet-iPadOS,Email  Campaign,added to cart,n/a,0,10/23/2024 05:10 PM,1521
CUST-00689,08/06/2024,Toronto;Canada,desktop-windows,instagram ads,viewed,,FALSE,2024-08-10 03:16:47,553
CUST-01023,2024-06-28,London;United Kingdom,MOBILE-ANDROID,affiliate ,viewed,NULL,,2024-06-28 21:51:12,305
CUST-00376,11/17/2024,Sydney;Australia,Tablet-Android,Google Search,Checkout,n/a,No,2024-11-18 08:49:34,1079
CUST-01408,2024-06-02,Chicago;United States,Tablet-iPadOS,Instagram Ads,Viewed,n/a,FALSE,2024-06-20 10:32:53,17
CUST-00161,20/09/2024,Sydney;Australia,Mobile-iOS,instagram ads,viewed,N/A,No,09/23/2024 05:28 AM,1399
 CUST-00881,2024-11-04,Manchester;United Kingdom,Desktop-Windows,google search,ADDED TO CART,N/A,No,15/11/2024 11:48,
CUST-01294,"Aug 25, 2024",Sydney;Australia,Mobile-Android,Referral,checkout,n/a,N,08/31/2024 04:30 PM,1148
CUST-00166,"Jan 01, 2024",LONDON;United Kingdom,mobile-ios,affiliate ,Added to Cart,,false,2024-01-08 14:46:13,285
CUST-00370,19/08/2024,LONDON;United Kingdom,Tablet-Android,Facebook Ads, Viewed,N/A,No,08/27/2024 09:01 AM,47
CUST-00972,06/09/2024,Manchester;United Kingdom,Desktop-Windows,Google  Search, Viewed,N/A,No,06/22/2024 08:48 AM,98
cust-00517,2024-10-25,Leeds;United Kingdom,Tablet-Android,Facebook Ads,ADDED TO CART,NULL,0,11/10/2024 04:31 AM,1411
CUST-00987,18-Jun-2024,New York;United States,Tablet-Android,direct,VIEWED,n/a,false,06/20/2024 07:14 PM,1521
CUST-00213,18/03/2024,Chicago;United States,desktop-windows,affiliate , Viewed,N/A,no,05/04/2024 14:00,1307
CUST-00934,19-Feb-2024,London;United Kingdom,Desktop-Windows,Google  Search,checkout,N/A,,24/02/2024 09:50,1370
CUST-00508,11/06/2024,Los Angeles;United States,Tablet-iPadOS,Google  Search,Added to Cart,n/a,0,14/11/2024 10:03,1263
CUST-00358,2024-01-19,Chicago;United States,Mobile-iOS,Direct,Added to cart ,N/A,false,31/01/2024 20:21,304
CUST-00604,10-Sep-2024,toronto;Canada,MOBILE-ANDROID,instagram ads,ADDED TO CART,NULL,N,09/23/2024 01:52 AM,1493
CUST-00011,11-Jan-2024,New York;United States,MOBILE-ANDROID,Facebook Ads,added to cart,,N,01/30/2024 05:25 AM,1385
CUST-00792,15-Feb-2024,Dublin;Ireland,mobile-ios,email campaign,Viewed,,no,23/02/2024 16:10,1702
CUST-00625,2024-10-30,Berlin;Germany,Desktop-Windows,Facebook Ads,Added to Cart,,no,11/02/2024 02:29 AM,1043
CUST-00916,2024-05-30,london;United Kingdom,Desktop-Windows,Google Search, Viewed,N/A,no,2024-06-06T07:25:03,760
CUST-00574,2024-10-31,manchester;United Kingdom,Desktop-macOS,Google Search, Checkout ,N/A,,2024-11-04T02:45:32,1445
CUST-01682,18-Oct-2024,Berlin;Germany,Mobile-iOS,Instagram Ads,Checkout,NULL,false,2024-10-19 04:12:30,780
CUST-01209,2024-12-30,toronto;Canada,Mobile-Android,referral,Purchased,$38.81,false,12/31/2024 11:22 AM,932
cust-00578,07-Jun-2024,Leeds;United Kingdom,Mobile-iOS,Instagram Ads,Added to Cart,NULL,N,06/08/2024 06:50 AM,745
CUST-01302,27-Mar-2024,London;United Kingdom,Mobile-Android,affiliate ,viewed,,No,2024-03-31 00:37:25,627
 CUST-00289,19-Dec-2024,manchester;United Kingdom,Desktop-macOS,FACEBOOK ADS,ADDED TO CART,,N,27/12/2024 07:18,272
CUST-00209,02/02/2024,Chicago;United States,Desktop-Windows,instagram ads,VIEWED,N/A,No,13/02/2024 12:14,1658
CUST-00992,07/14/2024,Melbourne;Australia,Mobile-iOS,Facebook Ads,viewed,n/a,FALSE,07/18/2024 04:33 PM,388
CUST-01059,21/12/2024,Birmingham;United Kingdom,Mobile-Android,google search, Checkout ,NULL,0,2025-01-05T10:29:30,662
CUST-01471,08-Jul-2024,Chicago;United States,desktop-windows,DIRECT,Added to cart ,N/A,no,07/15/2024 09:51 PM,392
CUST-00608,2024-09-09,new york;United States,desktop-windows, Facebook Ads,Purchased ,$117.84,true,2024-09-26 11:09:19,1738
CUST-00680,2024-09-15,London;United Kingdom,Tablet-Android,Google Search,Added to cart ,N/A,,09/28/2024 01:07 PM,1537
CUST-00964,27/07/2024,New York;United States,Desktop-macOS, Facebook Ads,Added to cart ,,FALSE,2024-08-13 13:40:45,1204
CUST-01115,26/01/2024,New York;United States,mobile-ios,Google Search, Viewed,n/a,,15/02/2024 06:05,778
CUST-00275,"Nov 18, 2024",Chicago;United States,Desktop-Windows,Email  Campaign,ADDED TO CART,n/a,N,2024-11-26 21:30:22,1255
CUST-01015,"Mar 09, 2024",london;United Kingdom,Tablet-Android,Google  Search,ADDED TO CART,NULL,FALSE,2024-03-26T20:15:50,1180
 CUST-00709,22/07/2024,manchester;United Kingdom,Tablet-iPadOS,Google  Search,Purchased , $299.51 ,yes,2024-07-30T08:48:47,878
CUST-01793,23-Jun-2024,Toronto;Canada,Mobile-iOS, Facebook Ads,added to cart,n/a,no,2024-07-04T02:13:34,1457
CUST-00543,07/08/2024,Los Angeles;United States,Mobile-Android,Email Campaign,Purchased,£48.36,No,2024-08-20 00:57:15,1024
CUST-01590,29-Apr-2024,new york;United States,Desktop-macOS,instagram ads,CHECKOUT,n/a,No,05/01/2024 08:48 PM,1250
CUST-01596,12/23/2024,Melbourne;Australia,desktop-windows,Email  Campaign,Viewed,,false,2025-01-08T13:52:44,868
CUST-01653,2024-05-10,LONDON;United Kingdom,Tablet-Android,facebook ads,added to cart,n/a,FALSE,2024-05-10 17:52:13,463
CUST-00082,24-Jun-2024,Birmingham;United Kingdom,Mobile-iOS,Instagram Ads, Viewed,N/A,no,07/02/2024 01:04 AM,1405
CUST-00018,02/05/2024,Los Angeles;United States,mobile-ios,DIRECT,VIEWED,,false,02/22/2024 06:53 PM,290
CUST-01090,30/05/2024,Paris;France,Tablet-iPadOS,direct,viewed,NULL,no,06/02/2024 03:15 AM,251
CUST-01150,"Jun 27, 2024",new york;United States,Desktop-Windows,affiliate ,VIEWED,NULL,N,2024-07-12 21:42:18,-54
CUST-00407,"Sep 28, 2024",Leeds;United Kingdom,Desktop-macOS,FACEBOOK ADS,VIEWED,n/a,0,10/12/2024 08:18 PM,1294
CUST-01577,04/21/2024,Manchester;United Kingdom,Mobile-Android,DIRECT,Purchased,177.95,N,2024-05-03T19:01:51,439
CUST-00108,28-Aug-2024,London;United Kingdom,Mobile-Android,direct,Purchased , $174.18 ,TRUE,09/01/2024 01:24 PM,1047
CUST-00430,2024-07-23,Leeds;United Kingdom,mobile-ios,Direct,VIEWED,N/A,N,2024-07-29T11:14:50,650
CUST-01346,"Jul 10, 2024",London;United Kingdom,Mobile-Android,Google Search, Viewed,n/a,No,10/07/2024 11:49,939
CUST-00242,2024-10-02,LONDON;United Kingdom,MOBILE-ANDROID,Google  Search, Viewed,,No,2024-10-14T06:24:48,1544
CUST-00844,"Jan 16, 2024",Sydney;Australia,Tablet-iPadOS,direct,Checkout,n/a,false,2024-01-22T01:21:10,1389
CUST-01631,27/10/2024,LONDON;United Kingdom,Tablet-Android,email campaign,ADDED TO CART,,N,2024-11-02T10:41:57,695
CUST-01633,27-Jul-2024,Dublin;Ireland,Desktop-Windows,email campaign, Checkout ,N/A,false,08/13/2024 02:07 PM,260
CUST-00157,"Dec 16, 2024",Melbourne;Australia,Tablet-iPadOS,google search,CHECKOUT,,no,12/21/2024 12:54 PM,1535
CUST-01687,03-Sep-2024,London;United Kingdom,MOBILE-ANDROID,email campaign, Viewed,,0,2024-09-23T15:37:01,69
 CUST-00456,"Feb 04, 2024",Berlin;Germany,Desktop-Windows,affiliate ,purchased,USD 346.45,0,2024-02-18T06:37:36,197
CUST-01201,2024-07-18,Toronto;Canada,MOBILE-ANDROID,Facebook Ads,VIEWED,NULL,no,07/20/2024 03:41 PM,912
CUST-01048,"Mar 18, 2024",LONDON;United Kingdom,desktop-windows,Facebook Ads,Viewed,,no,20/03/2024 08:11,1564
CUST-01493,2024-08-15,Los Angeles;United States,Desktop-macOS,Google  Search,Viewed,,false,2024-08-24T15:28:04,891
CUST-00841,08-Sep-2024,Los Angeles;United States,MOBILE-ANDROID,FACEBOOK ADS,Viewed,,FALSE,2024-09-09 18:28:57,636
CUST-00513,2024-03-23,LONDON;United Kingdom,desktop-windows,Direct,Viewed,N/A,0,2024-03-26T12:26:57,1106
CUST-01704,2024-03-29,Berlin;Germany,desktop-windows,Email Campaign,purchased,USD 250.73,Y,03/30/2024 05:58 AM,1094
CUST-01331,26-Feb-2024,Los Angeles;United States,Desktop-macOS,facebook ads, Viewed,,no,17/03/2024 19:24,892
CUST-00762,06/24/2024,LONDON;United Kingdom,Desktop-macOS,direct,viewed,,No,2024-07-15T13:53:55,1474
CUST-01720,27-Nov-2024,Sydney;Australia,desktop-windows,Referral,Viewed,n/a,No,2024-12-15 20:45:41,1590
CUST-01726,21/03/2024,New York;United States,Desktop-macOS,facebook ads,purchased,372.35,Y,2024-03-31 11:00:04,1109
CUST-00186,2024-10-08,LONDON;United Kingdom,Desktop-Windows,Direct,checkout,,0,10/25/2024 09:26 AM,719
CUST-00239,"Nov 11, 2024",Dublin;Ireland,Desktop-macOS,FACEBOOK ADS,VIEWED,N/A,No,2024-11-22 12:57:52,1127
CUST-00200,"Aug 04, 2024",Leeds;United Kingdom,mobile-ios,instagram ads,Added to Cart,,0,2024-08-15T22:51:11,1079
CUST-01785,09/11/2024,toronto;Canada,Desktop-macOS,FACEBOOK ADS,ADDED TO CART,n/a,no,2024-11-11 13:39:05,-47
CUST-00904,2024-08-01,Toronto;Canada,Desktop-macOS,Email  Campaign,checkout,N/A,No,08/08/2024 03:23 AM,1224
CUST-01650,2024-03-02,Berlin;Germany,desktop-windows,instagram ads,PURCHASED,46.29,0,2024-03-09 14:44:07,1241
CUST-00650,"Dec 23, 2024",Manchester;United Kingdom,Mobile-iOS,Referral,VIEWED,n/a,FALSE,12/31/2024 08:01 PM,586
CUST-00499,06/01/2024,Melbourne;Australia,Desktop-macOS,google search,checkout,NULL,false,2024-01-07 09:56:55,122
CUST-00766,08-Feb-2024,Los Angeles;United States,MOBILE-ANDROID,FACEBOOK ADS,purchased,£347.60,Yes,2024-02-22T03:09:02,1723
CUST-01398,24/03/2024,Paris;France,Desktop-Windows,Referral,added to cart,n/a,0,2024-04-08T11:00:18,146
CUST-00375,"Feb 03, 2024",LONDON;United Kingdom,Mobile-Android,Direct,VIEWED,,N,02/06/2024 06:51 PM,323
CUST-01773,06-Feb-2024,manchester;United Kingdom,mobile-ios,Facebook Ads,Added to cart ,n/a,N,2024-02-17T01:18:28,1485
CUST-00895,08-Sep-2024,Leeds;United Kingdom,desktop-windows,direct,VIEWED,N/A,FALSE,25/09/2024 17:25,1230
CUST-01383,2024-08-27,Chicago;United States,Tablet-iPadOS, Facebook Ads,Viewed,NULL,0,09/17/2024 10:14 AM,454
CUST-01659,06/06/2024,Chicago;United States,MOBILE-ANDROID, Facebook Ads,purchased,240.05,0,2024-06-12T16:59:29,1612
CUST-01381,2024-07-10,LONDON;United Kingdom,Tablet-iPadOS,Instagram Ads,Viewed,NULL,0,2024-07-27 13:14:49,1093
CUST-00524,05/12/2024,LONDON;United Kingdom,Mobile-Android,FACEBOOK ADS,added to cart,,FALSE,20/05/2024 00:12,1196
CUST-01174,2024-02-26,Birmingham;United Kingdom,mobile-ios,Google Search, Viewed,n/a,No,2024-03-02T09:59:08,
CUST-00729,24-Dec-2024,new york;United States,Mobile-iOS,Google Search,PURCHASED,260.14,true,12/27/2024 06:23 PM,618
CUST-00093,2024-05-03,Chicago;United States,mobile-ios,facebook ads, Checkout ,NULL,false,07/05/2024 20:55,952
cust-01570,30-Apr-2024,Birmingham;United Kingdom,Desktop-macOS,Instagram Ads,added to cart,,,2024-05-15T03:29:38,1319
CUST-00351,02-Apr-2024,London;United Kingdom,Mobile-iOS,FACEBOOK ADS,Purchased ,167.91,Y,2024-04-02 23:24:20,1726
CUST-01499,03/12/2024,Berlin;Germany,desktop-windows,email campaign,VIEWED,N/A,FALSE,2024-12-06 19:09:40,1381
CUST-01394,08/01/2024,toronto;Canada,MOBILE-ANDROID,referral,VIEWED,NULL,,2024-01-13T15:27:24,932
CUST-00692,20/11/2024,Sydney;Australia,Tablet-Android,DIRECT,Added to Cart,NULL,false,27/11/2024 20:06,969
CUST-00434,02/12/2024,Chicago;United States,Tablet-iPadOS,DIRECT,VIEWED,n/a,,29/02/2024 21:09,1252
CUST-01256,"May 02, 2024",Sydney;Australia,Mobile-iOS,DIRECT,ADDED TO CART,n/a,FALSE,05/21/2024 09:06 AM,318
CUST-01797,2024-12-15,toronto;Canada,Mobile-iOS,Affiliate,VIEWED,NULL,N,2025-01-01 03:47:21,358
cust-01236,28-Dec-2024,new york;United States,Mobile-Android,affiliate ,checkout,,N,2025-01-11T00:00:47,1314
CUST-01600,17-Feb-2024,Leeds;United Kingdom,Mobile-iOS,Instagram Ads,VIEWED,N/A,no,02/03/2024 00:22,1394
CUST-00564,07/06/2024,toronto;Canada,MOBILE-ANDROID,FACEBOOK ADS,Purchased ,USD 58.60,Y,2024-06-20 01:55:54,
CUST-00162,"Nov 19, 2024",toronto;Canada,Tablet-iPadOS,FACEBOOK ADS,Viewed,NULL,FALSE,12/05/2024 08:47 AM,946
CUST-01043,18-Sep-2024,new york;United States,mobile-ios,direct,viewed,NULL,false,2024-10-04T19:11:34,1751
 CUST-01058,"Jul 08, 2024",toronto;Canada,mobile-ios,google search,VIEWED,n/a,N,2024-07-10T16:23:48,725
